,means,std_devs,cov_n,cov_p1,cov_p2,cov_tau1,cov_tau2
n,4.895304728980105,0.7509661412877452,0.5723673117092714,0.05444765837290438,-0.0092665700128605,1.8624923880377358,6.519717373504233
p1,2.9126588297789446,0.24078790434458416,0.05444765837290438,0.05884417032460671,0.010270840103739604,0.2587351058129355,1.1560555852695118
p2,0.8612735912492447,0.07393239745096207,-0.0092665700128605,0.010270840103739604,0.005547581473337277,-0.008334676772030026,-0.24395337855779292
tau1,44.3622293567338,2.8865614658230205,1.8624923880377358,0.2587351058129355,-0.008334676772030026,8.456598843675453,27.64566175131073
tau2,123.52375137819512,11.228007765932404,6.519717373504233,1.1560555852695118,-0.24395337855779292,27.64566175131073,127.94977269619416
