,means,std_devs,cov_ampl_c,cov_xoc_pix,cov_yoc_pix,cov_rad_c_pix,cov_ampl_s,cov_rad_s_pix,cov_offset,cov_relative_surround_volume
ampl_c,0.9997799727279378,0.0004118363314239667,1.7038363494869992e-07,-9.52278914542711e-06,-1.2522603437628169e-05,1.134304859067944e-06,1.3721614020981401e-06,6.6840329162788545e-06,1.0039894705962535e-07,1.1319035390350885e-05
xoc_pix,6.495529785508948,0.2928957358050736,-9.52278914542711e-06,0.08617963767860731,-0.0006968240459611282,-0.0021626422622642604,0.00225697768755173,-0.01699639981872698,-3.7374677354040124e-06,-0.008147409488752174
yoc_pix,6.49832001459495,0.30299742752940023,-1.2522603437628169e-05,-0.0006968240459611282,0.09222665314920325,0.002419544753812072,0.003563214945212958,-0.0032312039413665604,-9.029121435215784e-07,0.002425022446221307
rad_c_pix,0.7467004468874207,0.13681929240887952,1.134304859067944e-06,-0.0021626422622642604,0.002419544753812072,0.018804996029948062,0.014235901474509424,-0.0075591347029752955,1.12763749457335e-06,0.01303030119805022
ampl_s,0.23004824183928949,0.1266226792636541,1.3721614020981401e-06,0.00225697768755173,0.003563214945212958,0.014235901474509424,0.016106514332691176,-0.019129955069140298,-6.7240995334036735e-06,0.006383842547751219
rad_s_pix,1.4420961050662873,0.4001179508371743,6.6840329162788545e-06,-0.01699639981872698,-0.0032312039413665604,-0.0075591347029752955,-0.019129955069140298,0.16082539912361038,0.0001199499373231064,0.04018700209893372
offset,0.0006294538802435322,0.0007191113107030419,1.0039894705962535e-07,-3.7374677354040124e-06,-9.029121435215784e-07,1.12763749457335e-06,-6.7240995334036735e-06,0.0001199499373231064,5.194823606384945e-07,5.158233249690865e-05
relative_surround_volume,0.7383018681697242,0.19676412472943836,1.1319035390350885e-05,-0.008147409488752174,0.002425022446221307,0.01303030119805022,0.006383842547751219,0.04018700209893372,5.158233249690865e-05,0.03889290672017914
