,positions_eccentricity,positions_polar_angle,eccentricity_group_index,semi_xc,semi_yc,xy_aspect_ratio,amplitudes,sur_ratio,orientation_center,amplitudec,relative_sur_amplitude,rf_radius,n,p1,p2,tau1,tau2,tonicdrive
0,0.9704372506261669,-1.090036118766231,0,0.017747497781209355,0.017467144531071892,0.5231918270434932,33.95246331431484,1.174076353897902,-1.090036118766231,47.34571297813259,0.7171180066502822,0.017606763155369062,10.583756435098998,3.1560173799898497,1.0508395873204446,51.84052942514529,122.11395410186847,3.022463049255265
1,0.9637456926525299,2.9024285999472372,0,0.02447650138810567,0.012942169589717807,0.684500291443281,34.791071003859344,1.2144165876254183,2.9024285999472372,46.33223794556943,0.7509041770166915,0.01779828733130879,9.20835986016241,2.1702878723138035,1.0351289743538996,52.193791485382775,117.4696544122962,2.722315355459598
2,1.000217875725554,-1.9210979990975317,0,0.023641289875620846,0.012349917956101618,0.7159602844849164,34.28190536525353,1.1735813775171342,-1.9210979990975317,50.26948833102845,0.6819624886472794,0.017087070853143125,9.582876484817238,3.5744404133720167,1.4473097690448085,53.47871458061486,123.05661156640453,1.4588885038558592
3,1.0035261369718262,2.001370540285517,0,0.019129919942074292,0.015205136631507205,0.7794057431965893,35.94781773412405,1.1391220677509721,2.001370540285517,50.45871957410711,0.7124203316599946,0.01705500062940585,11.02588325111352,3.7677210769239586,1.3152107656235152,53.6487753447246,114.64799942826286,2.2564928098955637
4,1.0371397833366567,-1.2432989351879435,0,0.019818943443138677,0.01258401912356582,0.6370885204205115,34.508540497124386,1.132954621320724,-1.2432989351879435,58.849101624552226,0.5863902684068706,0.01579246539642644,11.250786071648253,3.5054597090949784,0.7666503732162919,49.481478476549626,122.43270827002249,1.9335888448466978
5,1.0404021939148294,2.8863405184275814,0,0.02878697413412078,0.018087823820141277,0.633243832341597,18.323510806085263,1.1993337629010608,2.8863405184275814,28.187552527866355,0.6500568216403517,0.022818714171770078,10.516679337982417,3.8056413214014846,1.2134199971328412,50.71883514723284,130.10163824828362,2.7329842550379446
6,1.0697022831571825,-1.1744450752525917,1,0.018981380662844126,0.009777999691566574,0.9733650692239522,49.560571625831045,1.317084351578312,-1.1744450752525917,79.07913082743386,0.6267212487954871,0.01362350668024931,10.275441946471464,3.4536505254178564,0.8877659077721032,54.527469502866964,125.13415033751052,3.5239216274766623
7,1.06821310733259,0.7769881004923503,1,0.016869884058115764,0.01217757532996197,0.48646118586362896,46.120814961646595,1.1909105137818223,0.7769881004923503,71.44416794995551,0.6455504526828955,0.014332978892241112,10.17313843589061,3.4920106035537373,0.9644244152691233,51.72920829230655,112.12774315317535,2.31472443005903
8,1.0705126738852242,2.7193049729993826,1,0.016271469325358563,0.0112072575177097,0.8587919261603143,52.365911475271645,1.2146619058410222,2.7193049729993826,80.48474684227989,0.6506314988837489,0.013504019657894738,9.287728894984031,3.588907584326609,0.8963382766952033,51.94114304362396,119.00395911490764,3.2271539848040263
9,1.0943275272257658,-2.0418265365810173,1,0.018493232782546512,0.013701183432470836,0.5493451937477911,31.562200061758944,1.2242339876068162,-2.0418265365810173,57.925366225781076,0.5448770049849323,0.01591788850988261,11.106448325595437,2.499984511636729,0.7824337896846725,53.52803972543656,145.81975940930405,1.7700048801136816
10,1.0954572517794974,-0.013970965872873463,1,0.015958808160741137,0.009715522548462788,0.5945129134995826,57.506891993718966,1.2356014166447276,-0.013970965872873463,94.66143573107566,0.6075007372283123,0.012451833621289375,8.584741257975846,3.0094763243210476,0.9398639237969935,51.90667348069582,107.95013402575083,3.066605746491298
11,1.0958332913686752,2.1218745110020154,1,0.019379227503414843,0.014192725191968339,0.8427265452494206,37.393767406356325,1.1981274064675866,2.1218745110020154,53.3626575914309,0.7007478467931684,0.016584452067783292,9.92415077100631,2.1024599224862115,0.7873288168829538,52.29118906309325,135.42037091040862,1.9972725133760942
12,1.1169634215322852,-1.2380565100481236,1,0.020825152776574478,0.010454734357598026,0.5955883490073031,44.77666557561548,1.194284150115372,-1.2380565100481236,67.4122009645578,0.6642219796258688,0.014755386820936993,8.535073019626168,4.286564121321167,1.0300150098392558,53.00511947422735,132.89553759648737,1.9307685495437577
13,1.1189857543954418,0.6825751254519494,1,0.01358155396870271,0.013432821582748397,0.6927819672815292,57.21002610375876,1.2070277625454393,0.6825751254519494,80.4494344131286,0.7111302462360458,0.013506983056110342,9.737214921643051,3.371160981306982,1.0039306344543557,51.20042613695455,124.83587556479998,2.288864959035262
14,1.1173401928058762,2.692999504119583,1,0.017213388446666433,0.010349393316010588,0.3509782946692732,55.75054125542546,1.165463541695718,2.692999504119583,82.38695350291133,0.6766913799459205,0.013347214216300848,9.310222932480205,3.3881793186637914,0.9625403433378943,50.74814925860634,118.80272172518085,1.533225878609663
15,1.1450164552435624,-1.334885675478388,2,0.018930777995028902,0.013119885998548025,0.7029091665712242,40.38218083018664,1.2760705845371099,-1.334885675478388,59.09369978646186,0.6833584794336747,0.015759747750474964,10.5223900348098,3.609619456896027,1.0416823197986704,52.01505511980476,130.0979944832662,1.386077765399186
16,1.145714935598066,0.8335270344772022,2,0.018723049518731393,0.01600171057441305,0.6716616767388017,34.988397176261486,1.186930185699569,0.8335270344772022,48.98878951483924,0.7142123233247704,0.01730898089054186,9.0774058252033,3.400857932488581,0.8107629257490823,51.32892855918233,124.47942332036202,1.7881921510193068
17,1.1428708799504022,2.7593367610360424,2,0.014390104063563012,0.01590164046384461,0.6893615339988111,47.28720280742151,1.2149435631627572,2.7593367610360424,64.14072150507964,0.7372415167434091,0.015127004364912716,9.321368307762366,3.189737727994716,0.7418640773497005,53.27828138647406,151.7260736367328,2.4191631973115353
18,1.1718742105245594,-1.8811145587148679,2,0.015214399289453352,0.011359124735786371,0.9303587282144452,51.6140676169943,1.1300088120825589,-1.8811145587148679,84.92587437598823,0.6077543268908345,0.013146188014362192,9.337577711443554,3.561315019631479,0.9332058937740046,51.72719381049207,134.01307642715568,2.386287866997435
19,1.1723802761867805,-0.014716140687772689,2,0.022638842557393374,0.014923183338902928,0.5808044904959975,26.534427404341105,1.2843812318509575,-0.014716140687772689,43.443420468910006,0.6107812671732488,0.018380522246784485,11.646960004239933,3.0672991737764868,0.8541260414788212,50.39764586503692,132.50717100461603,1.5058393563077184
20,1.1684142040775383,1.9945877357844062,2,0.017606739391222568,0.01217673855823102,0.47812512421468845,43.00523570707277,1.1834491097808708,1.9945877357844062,68.45887968881084,0.6281907606808486,0.014642153613107082,9.884344532686047,2.8796008108352993,1.052319860410476,51.856902188713505,130.12150790644512,2.459641030291653
21,1.1989843956474313,-1.2778232136460956,2,0.016121536967976604,0.015598075436093801,0.6027620759094181,31.901238856162568,1.1851414880843771,-1.2778232136460956,58.36631107730416,0.5465693868147754,0.015857646413395463,9.7463110980237,2.695786777579457,0.7244529137987139,51.7600738374575,122.34824205755208,2.6876417106912474
22,1.1942958535032153,0.8383021400780073,2,0.021430414981770847,0.01164700044261004,0.8709748144437737,35.51409496789379,1.2272827759298197,0.8383021400780073,58.802397355665754,0.6039565828088116,0.015798735796828868,10.733801052173632,3.4953616394226223,1.262756606972534,53.04937791404814,102.68482853875642,2.2507538565581413
23,1.19703446098835,2.8659117939125647,2,0.020329958180124782,0.015789722178896445,0.6248955749305756,31.818084985974778,1.2036965698478148,2.8659117939125647,45.722369751819265,0.6958975477142402,0.01791659542359411,7.943832518324992,3.456846425182949,0.974519259391661,53.54410321622679,128.87011701069196,2.2472671757815714
