train_loss,val_loss,mse,ssim,kid_std,kid_mean
44.63898729157928,44.54831414473684,0.14038251340389252,0.19161807000637054,0.027879200875759125,0.3854435980319977
11.231949979026846,43.13257478412829,0.14113928377628326,0.1941804438829422,0.02597654052078724,0.4159233868122101
2.967244628291802,42.85548481188322,0.1494835615158081,0.17711587250232697,0.02830403298139572,0.5193609595298767
1.7364111010660261,44.51741108141447,0.16984987258911133,0.14252571761608124,0.031687647104263306,0.6066725850105286
1.560000118793257,46.18306692023026,0.19042626023292542,0.1109549030661583,0.028997264802455902,0.5955461859703064
1.4907854067399198,46.46845767372533,0.20280718803405762,0.09384578466415405,0.02800947055220604,0.6485775709152222
1.4445951192971045,45.145090203536185,0.20535363256931305,0.08227427303791046,0.032427333295345306,0.6799867153167725
1.3542608862755283,43.08517937911184,0.20287328958511353,0.08108118921518326,0.02879185602068901,0.6909241080284119
1.2314348156820207,40.70433285361842,0.19792985916137695,0.07677137851715088,0.032318755984306335,0.6827311515808105
1.100147772155352,37.92362895764803,0.19007720053195953,0.0796143040060997,0.028936849907040596,0.6805368065834045
1.0009808508341744,34.699250873766445,0.1788647472858429,0.08220817893743515,0.03355695679783821,0.6660176515579224
0.9025827318229931,31.07020970394737,0.16426020860671997,0.0937434509396553,0.030967339873313904,0.6396958827972412
0.8243459599130105,27.02587248149671,0.14595811069011688,0.10364840179681778,0.031715329736471176,0.641945481300354
0.7611188120489952,22.70753880550987,0.124907486140728,0.12158062309026718,0.03596603497862816,0.610940158367157
0.7101664255129411,18.297609028063324,0.10218971222639084,0.14659929275512695,0.03198760747909546,0.565426230430603
0.6688973471622339,14.1277931614926,0.07995070517063141,0.18372462689876556,0.03177184984087944,0.47968435287475586
0.6196621952440915,10.875016061883224,0.06222718581557274,0.22104348242282867,0.03531544283032417,0.37177199125289917
0.5814831368875184,7.817684775904605,0.04507101699709892,0.2824513018131256,0.04501799866557121,0.2557392716407776
0.5433910485082025,5.555910612407484,0.03222869709134102,0.3463965058326721,0.03540927171707153,0.17795361578464508
0.5159462410331572,3.8384628295898438,0.022375067695975304,0.4199185371398926,0.026468241587281227,0.12241779267787933
0.4914099866111807,2.62078194869192,0.015335828065872192,0.49432694911956787,0.026435811072587967,0.07646450400352478
0.46539477533942103,1.7558405022872121,0.010296083055436611,0.5547842979431152,0.0160811934620142,0.043303102254867554
0.44667667030488084,1.159203378777755,0.006808756850659847,0.6187065243721008,0.013697125017642975,0.034060895442962646
0.43052368676102404,0.7708601700632196,0.004532416816800833,0.6649776101112366,0.012882868759334087,0.025627629831433296
0.41416361507953414,0.5748647890592876,0.003383215283975005,0.6963258385658264,0.010457686148583889,0.02837606519460678
0.39520536013097574,0.46356090746427836,0.0027308606076985598,0.7145128846168518,0.009972563944756985,0.03222109377384186
0.3857022739896838,0.38275610773186935,0.0022563410457223654,0.7281163930892944,0.008671176619827747,0.03062201663851738
0.37396345842604667,0.3556061543916401,0.0020976224914193153,0.7375525832176208,0.00979605596512556,0.03660843148827553
0.3661146227945417,0.33314845436497736,0.0019659113604575396,0.7467774152755737,0.00971657782793045,0.03607633337378502
0.35611480994512573,0.33053277668200043,0.0019512083381414413,0.7444928884506226,0.008945999667048454,0.03421768173575401
0.3473518230771058,0.31291675567626953,0.001847532344982028,0.7529816031455994,0.009777148254215717,0.03734615817666054
0.3426019553370124,0.3144986253035696,0.0018573518609628081,0.7529489398002625,0.009666601195931435,0.04172739014029503
0.3355750269537804,0.3040030379044382,0.0017955073853954673,0.7582269906997681,0.009997180663049221,0.04497165605425835
0.33087552793874037,0.3025690379895662,0.001787217566743493,0.7592728137969971,0.010922102257609367,0.042536068707704544
0.3217771325335407,0.2961945784719367,0.0017495652427896857,0.7600975036621094,0.011319656856358051,0.04104040190577507
0.3164737880629981,0.2850396758631656,0.0016836279537528753,0.7614238858222961,0.010250963270664215,0.0428004264831543
0.30945236090845707,0.28515755502801193,0.0016844066558405757,0.7615485191345215,0.012426700443029404,0.04909471794962883
0.30245262184399085,0.27564746455142375,0.0016281239222735167,0.7657949328422546,0.010976746678352356,0.0417855903506279
0.298855733551435,0.27609257949026006,0.0016309621278196573,0.7692099213600159,0.013006950728595257,0.05176057666540146
0.2935879118490539,0.27101564407348633,0.0016010083490982652,0.7701992988586426,0.01264250185340643,0.05407297983765602
0.28811853524022457,0.26079491565102025,0.001540543045848608,0.7709567546844482,0.010256712324917316,0.05031799152493477
0.2805585189153684,0.26073523571616725,0.0015401861164718866,0.7730340361595154,0.009912428446114063,0.04834957793354988
0.27843168437880955,0.261004648710552,0.0015418508555740118,0.7717639207839966,0.011030755005776882,0.05261922627687454
0.27400569147711634,0.25813760255512436,0.0015249745920300484,0.7725449800491333,0.011009376496076584,0.05167201906442642
0.2710332998493374,0.2530483195656224,0.0014948698226362467,0.7747127413749695,0.01173895038664341,0.05587581545114517
0.26883403406847245,0.25324841549522,0.0014961161650717258,0.7729902267456055,0.011218189261853695,0.049527328461408615
0.2657592856643984,0.24742560637624642,0.0014615862164646387,0.7778144478797913,0.011410193517804146,0.05618077144026756
0.26510368897610864,0.2563117679796721,0.0015143475029617548,0.771503210067749,0.011258838698267937,0.0462157242000103
0.26306650942604015,0.2513732157255474,0.0014850677689537406,0.7784824371337891,0.01250898465514183,0.05281952768564224
0.25877845047304293,0.26277050219084086,0.001552609377540648,0.7705954313278198,0.011767430230975151,0.04116075858473778
0.26185317967562066,0.25647436945061935,0.0015154450666159391,0.7799923419952393,0.01137361116707325,0.056046292185783386
0.26167052224178444,0.25438087864925985,0.0015029663918539882,0.7682543992996216,0.011875178664922714,0.04148388281464577
0.2576014851563729,0.25308440860949066,0.00149535050150007,0.7787869572639465,0.01212000846862793,0.0529693178832531
0.257173064571099,0.24423011980558695,0.0014429368311539292,0.7778189778327942,0.01221246737986803,0.047338370233774185
0.2482996274960921,0.2368273986013312,0.0013991529121994972,0.7803041338920593,0.012945475988090038,0.05369192361831665
0.24209239818905823,0.2389832044902601,0.0014118904946371913,0.7788392305374146,0.011188402771949768,0.05295978859066963
0.238840394372108,0.23178015257182874,0.0013692143838852644,0.7798729538917542,0.010835632681846619,0.0494924932718277
0.23418339786913572,0.22533971384951942,0.001331064384430647,0.7846758961677551,0.01272638887166977,0.05183783546090126
0.23476270381236236,0.22694326701917147,0.0013406533980742097,0.7832720279693604,0.011354580521583557,0.05271019786596298
0.23070640051924943,0.22289215890984787,0.0013166841818019748,0.7835219502449036,0.012314490042626858,0.06015492230653763
0.2266677209994937,0.21458477722971062,0.001267378800548613,0.7834388613700867,0.01164794247597456,0.05149640142917633
0.22268307449033597,0.21402200899626078,0.0012639692286029458,0.7838488817214966,0.01198788546025753,0.05333053320646286
0.22053917302381273,0.2131326575028269,0.0012586726807057858,0.7840049862861633,0.013223874382674694,0.05384711176156998
0.22033158884752516,0.2099769617381849,0.0012401867425069213,0.7860029935836792,0.013596064411103725,0.05194150656461716
0.21635536859499527,0.20924515473215202,0.0012359251268208027,0.7856155037879944,0.010860453359782696,0.05214446410536766
0.2151387233862141,0.2066483372136166,0.0012204918311908841,0.785525381565094,0.01126129925251007,0.0536479651927948
0.21503965966653504,0.20765047324331184,0.0012264344841241837,0.7859666347503662,0.011804397217929363,0.05463169515132904
0.2127394068161113,0.20794210935893812,0.001228197361342609,0.7860004305839539,0.010638779029250145,0.052789993584156036
0.2117654749211049,0.20761070753398694,0.0012262522941455245,0.7859625816345215,0.012048566713929176,0.052230603992938995
