train_loss,val_loss,mse,ssim,kid_std,kid_mean
51.92678888494318,43.341945103236604,0.1277107149362564,0.08169128000736237,0.01890491135418415,0.4371422231197357
38.07278053977273,42.413609095982146,0.12551279366016388,0.09317682683467865,0.020880069583654404,0.40886497497558594
23.433189808238637,41.431649344308035,0.12348578125238419,0.10142140835523605,0.01938779279589653,0.3951418101787567
14.072032581676137,40.32832554408482,0.12087453156709671,0.11236913502216339,0.020199349150061607,0.3832836151123047
8.57049227627841,39.333705357142854,0.11899203807115555,0.11444909870624542,0.021956149488687515,0.39290305972099304
5.740020197088068,38.226344517299104,0.1167241781949997,0.1231127455830574,0.021340837702155113,0.41897815465927124
4.408196744051847,37.075587681361604,0.11410496383905411,0.12830474972724915,0.02368427813053131,0.4325646758079529
3.7456215598366476,35.980215890066965,0.11200816929340363,0.135840505361557,0.026356372982263565,0.45256319642066956
3.4622553045099433,34.78836931501116,0.1093098372220993,0.14193807542324066,0.023967813700437546,0.4530288577079773
3.2329864501953125,33.599256243024556,0.10654953122138977,0.15347646176815033,0.027990223839879036,0.4814796447753906
3.0832577792080964,32.23511178152902,0.10299912095069885,0.16445781290531158,0.02897062711417675,0.48986053466796875
2.9542522083629263,30.928658621651785,0.0996660515666008,0.17240595817565918,0.03249022737145424,0.5278990268707275
2.8920246471058237,29.502576555524552,0.09556517750024796,0.18555118143558502,0.025922808796167374,0.5096982717514038
2.8416750821200285,28.080897739955358,0.09129608422517776,0.19334766268730164,0.029883451759815216,0.5383791923522949
2.7643124667080965,26.528799874441965,0.08669077605009079,0.2056305706501007,0.03247874975204468,0.5812168121337891
2.674748368696733,25.095454624720983,0.08226625621318817,0.21366512775421143,0.029745860025286674,0.580725908279419
2.6320745294744317,23.698093959263392,0.07797747105360031,0.22736229002475739,0.03192413970828056,0.5910050868988037
2.542924915660511,22.404410226004465,0.07470853626728058,0.2261326014995575,0.03218671306967735,0.5915808081626892
2.45745849609375,21.09877668108259,0.07067858427762985,0.2392427772283554,0.028289224952459335,0.5793512463569641
2.3658516623757104,19.878670828683035,0.06748887896537781,0.24402816593647003,0.029312115162611008,0.5577647686004639
2.2596287120472303,18.78135027204241,0.06475836783647537,0.25220802426338196,0.032587338238954544,0.531267523765564
2.202345830743963,17.706599644252233,0.06199042499065399,0.2630099356174469,0.032862916588783264,0.5035901665687561
2.1383496371182527,16.81371852329799,0.05998169258236885,0.2686065137386322,0.03437654674053192,0.520997166633606
2.0583149303089487,15.956619262695312,0.05813674256205559,0.27251023054122925,0.031513091176748276,0.5134366154670715
1.9688641634854402,15.166566031319755,0.05661465972661972,0.2785353362560272,0.03390572965145111,0.48692262172698975
1.9077932184392756,14.320179530552455,0.05481865629553795,0.2875962257385254,0.03141624480485916,0.4767574965953827
1.8418346058238637,13.584154401506696,0.053230155259370804,0.2968330681324005,0.030714329332113266,0.4974400997161865
1.809581825949929,13.130661010742188,0.053231459110975266,0.29350781440734863,0.0329524502158165,0.5075872540473938
1.7558614557439631,12.49736567905971,0.051931630820035934,0.3102433681488037,0.029963186010718346,0.5199459791183472
1.7028793334960937,11.993730817522321,0.05104446783661842,0.3130311369895935,0.028712911531329155,0.47954821586608887
1.6714262528852983,11.533824375697545,0.050819870084524155,0.31425240635871887,0.0318446047604084,0.47878172993659973
1.6215469360351562,10.977083478655134,0.04967337101697922,0.32282617688179016,0.03095548041164875,0.44042590260505676
1.5690231323242188,10.502345493861608,0.04845999926328659,0.33583274483680725,0.02559947408735752,0.4214078485965729
1.5600549871271308,10.244419642857142,0.04877011477947235,0.3421570956707001,0.03010997734963894,0.43705829977989197
1.5360397338867187,9.880789620535714,0.048227421939373016,0.3419160842895508,0.03332584723830223,0.41330915689468384
1.4861397483132102,9.385246276855469,0.04651479795575142,0.35512396693229675,0.028050342574715614,0.38869139552116394
1.4648738514293325,9.343569074358259,0.04768829420208931,0.34664949774742126,0.029944362118840218,0.3896930515766144
1.4550655018199574,8.87702396937779,0.04605763033032417,0.360196053981781,0.02539372816681862,0.3627726137638092
1.3984265414151278,8.579576219831194,0.04523090273141861,0.3724089562892914,0.029235485941171646,0.35450369119644165
1.3812806562943891,8.255821772984095,0.04415545240044594,0.3849797248840332,0.022729577496647835,0.3351767659187317
1.3508830677379262,7.854429517473493,0.04258023947477341,0.38736692070961,0.02159685455262661,0.31551170349121094
1.3289195667613636,7.379610334123884,0.04046979174017906,0.40617385506629944,0.023180780932307243,0.32413527369499207
1.31733661998402,7.059337071010044,0.03916566073894501,0.4108392298221588,0.022951669991016388,0.3118634819984436
1.2960277210582387,6.61119624546596,0.036943916231393814,0.4242057204246521,0.022286050021648407,0.3022724986076355
1.2767838911576705,6.216748918805804,0.03507297486066818,0.43410512804985046,0.0214657224714756,0.2818099558353424
1.2500932173295454,5.832315172467913,0.03309391438961029,0.4452248215675354,0.023656977340579033,0.2838173806667328
1.224337352405895,5.412899017333984,0.030927885323762894,0.46598944067955017,0.020733464509248734,0.24156717956066132
1.2158774636008522,5.042807442801339,0.02891446277499199,0.4804377555847168,0.02209523878991604,0.2369948923587799
1.1911981756036931,4.725490570068359,0.02725427784025669,0.493434876203537,0.02193831279873848,0.21792945265769958
1.1824737548828126,4.314891270228794,0.024967964738607407,0.509331464767456,0.018475079908967018,0.20137420296669006
