train_loss,val_loss,mse,ssim,kid_std,kid_mean
52.06121826171875,46.11380282315341,0.14961256086826324,0.1624125838279724,0.031163673847913742,0.4453444182872772
14.504080512306906,45.16756092418324,0.14982487261295319,0.16186004877090454,0.033111102879047394,0.5186166763305664
4.100721272555265,47.95776922052557,0.17056794464588165,0.1327989250421524,0.03868832439184189,0.654744029045105
1.8141993175853381,49.86970658735795,0.1910123974084854,0.09970121830701828,0.040221232920885086,0.7150121927261353
1.257125204259699,47.60763272372159,0.1918378621339798,0.08404085040092468,0.04145262390375137,0.700407087802887
1.156010389328003,42.17542891068892,0.17581646144390106,0.08039655536413193,0.03514481708407402,0.6226089596748352
1.1458358764648438,36.187255859375,0.15545976161956787,0.08259868621826172,0.03442256897687912,0.5761168003082275
1.1276588873429731,30.822032581676137,0.1368013173341751,0.08203720301389694,0.032599467784166336,0.5526555776596069
1.0531891259280117,26.317183061079547,0.12138675898313522,0.08681078255176544,0.029918929561972618,0.544918417930603
0.9823161688717928,22.652748801491477,0.10929116606712341,0.09024245291948318,0.028758425265550613,0.5177422761917114
0.9009598818692294,19.51107510653409,0.0991346538066864,0.09654223918914795,0.0290472861379385,0.4921540915966034
0.8056078173897483,16.83581681685014,0.08985283970832825,0.10550952702760696,0.028234217315912247,0.49837762117385864
0.712440013885498,14.489615700461648,0.0803997665643692,0.11697430163621902,0.028091860935091972,0.4955439269542694
0.6360698396509344,12.49688720703125,0.07117488235235214,0.13228127360343933,0.03280584514141083,0.4559166729450226
0.5685395869341764,10.359285528009588,0.05990332365036011,0.1568974107503891,0.03633977472782135,0.40541377663612366
0.5272083932703192,8.296802867542613,0.048376064747571945,0.19173893332481384,0.033129408955574036,0.3551115393638611
0.48070325634696265,6.280247774991122,0.03678933531045914,0.24418936669826508,0.04038811847567558,0.2566209137439728
0.4460100694136186,4.521682392467152,0.026559658348560333,0.3034709095954895,0.03646421805024147,0.17542053759098053
0.4112003608183427,3.248344074596058,0.019116459414362907,0.37128302454948425,0.026186585426330566,0.12319259345531464
0.38471232761036267,2.128257924860174,0.012541678734123707,0.45218342542648315,0.02341560833156109,0.07150997966527939
0.35799889131025836,1.451580741188743,0.008563671261072159,0.5292747020721436,0.013511275872588158,0.03566580265760422
0.3406501900066029,0.9698237505826083,0.005725101567804813,0.5895816087722778,0.00881104450672865,0.01776743493974209
0.3245812329378995,0.7131245353005149,0.004211333580315113,0.6280212998390198,0.006146634928882122,0.012250561267137527
0.3132355050607161,0.5663598667491566,0.0033453619107604027,0.6583483815193176,0.005560617428272963,0.011544105596840382
0.30077923969788983,0.4628103429620916,0.0027339491061866283,0.6806749701499939,0.008011731319129467,0.016472579911351204
